Week,buscas
2015-02-01,28
2015-02-08,41
2015-02-15,41
2015-02-22,26
2015-03-01,8
2015-03-08,48
2015-03-15,43
2015-03-22,48
2015-03-29,38
2015-04-05,28
2015-04-12,54
2015-04-19,48
2015-04-26,31
2015-05-03,59
2015-05-10,46
2015-05-17,71
2015-05-24,58
2015-05-31,54
2015-06-07,38
2015-06-14,16
2015-06-21,30
2015-06-28,0
2015-07-05,18
2015-07-12,25
2015-07-19,0
2015-07-26,11
2015-08-02,23
2015-08-09,33
2015-08-16,21
2015-08-23,32
2015-08-30,20
2015-09-06,33
2015-09-13,19
2015-09-20,0
2015-09-27,24
2015-10-04,48
2015-10-11,9
2015-10-18,18
2015-10-25,15
2015-11-01,14
2015-11-08,37
2015-11-15,22
2015-11-22,41
2015-11-29,28
2015-12-06,64
2015-12-13,48
2015-12-20,42
2015-12-27,29
2016-01-03,16
2016-01-10,14
2016-01-17,17
2016-01-24,15
2016-01-31,19
2016-02-07,24
2016-02-14,92
2016-02-21,100
2016-02-28,66
2016-03-06,53
2016-03-13,42
2016-03-20,32
2016-03-27,32
2016-04-03,35
2016-04-10,30
2016-04-17,27
2016-04-24,28
2016-05-01,17
2016-05-08,24
2016-05-15,29
2016-05-22,11
2016-05-29,15
2016-06-05,10
2016-06-12,15
2016-06-19,9
2016-06-26,5
2016-07-03,7
2016-07-10,6
2016-07-17,5
2016-07-24,5
2016-07-31,7
2016-08-07,4
2016-08-14,7
2016-08-21,0
2016-08-28,4
2016-09-04,8
2016-09-11,12
2016-09-18,9
2016-09-25,2
2016-10-02,8
2016-10-09,5
2016-10-16,10
2016-10-23,5
2016-10-30,4
2016-11-06,10
2016-11-13,7
2016-11-20,12
2016-11-27,13
2016-12-04,6
2016-12-11,0
2016-12-18,5
2016-12-25,7
2017-01-01,25
2017-01-08,43
2017-01-15,64
2017-01-22,35
2017-01-29,45
2017-02-05,46
2017-02-12,85
2017-02-19,65
2017-02-26,54
2017-03-05,48
2017-03-12,46
2017-03-19,61
2017-03-26,100
2017-04-02,77
2017-04-09,59
2017-04-16,50
2017-04-23,48
2017-04-30,51
2017-05-07,59
2017-05-14,33
2017-05-21,45
2017-05-28,50
2017-06-04,52
2017-06-11,19
2017-06-18,39
2017-06-25,14
2017-07-02,11
2017-07-09,36
2017-07-16,26
2017-07-23,19
2017-07-30,13
2017-08-06,30
2017-08-13,29
2017-08-20,25
2017-08-27,20
2017-09-03,9
2017-09-10,36
2017-09-17,19
2017-09-24,22
2017-10-01,32
2017-10-08,16
2017-10-15,0
2017-10-22,42
2017-10-29,34
2017-11-05,45
2017-11-12,25
2017-11-19,17
2017-11-26,20
2017-12-03,0
2017-12-10,0
2017-12-17,19
2017-12-24,33
2017-12-31,73
2018-01-07,41
2018-01-14,31
2018-01-21,0
2018-01-28,35
2018-02-04,48
2018-02-11,58
2018-02-18,76
2018-02-25,90
2018-03-04,85
2018-03-11,77
2018-03-18,81
2018-03-25,27
2018-04-01,66
2018-04-08,85
2018-04-15,64
2018-04-22,79
2018-04-29,63
2018-05-06,80
2018-05-13,88
2018-05-20,75
2018-05-27,100
2018-06-03,84
2018-06-10,20
2018-06-17,58
2018-06-24,32
2018-07-01,36
2018-07-08,0
2018-07-15,40
2018-07-22,58
2018-07-29,0
2018-08-05,41
2018-08-12,67
2018-08-19,53
2018-08-26,92
2018-09-02,25
2018-09-09,90
2018-09-16,26
2018-09-23,46
2018-09-30,30
2018-10-07,63
2018-10-14,47
2018-10-21,37
2018-10-28,0
2018-11-04,27
2018-11-11,22
2018-11-18,46
2018-11-25,37
2018-12-02,83
2018-12-09,54
2018-12-16,37
2018-12-23,40
2018-12-30,20
2019-01-06,37
2019-01-13,19
2019-01-20,20
2019-01-27,13
2019-02-03,39
2019-02-10,34
2019-02-17,98
2019-02-24,55
2019-03-03,22
2019-03-10,69
2019-03-17,93
2019-03-24,48
2019-03-31,42
2019-04-07,100
2019-04-14,56
2019-04-21,64
2019-04-28,42
2019-05-05,50
2019-05-12,64
2019-05-19,44
2019-05-26,75
2019-06-02,60
2019-06-09,53
2019-06-16,56
2019-06-23,33
2019-06-30,16
2019-07-07,30
2019-07-14,34
2019-07-21,47
2019-07-28,46
2019-08-04,40
2019-08-11,21
2019-08-18,62
2019-08-25,44
2019-09-01,28
2019-09-08,20
2019-09-15,35
2019-09-22,34
2019-09-29,31
2019-10-06,73
2019-10-13,50
2019-10-20,21
2019-10-27,56
2019-11-03,59
2019-11-10,71
2019-11-17,56
2019-11-24,70
2019-12-01,62
2019-12-08,45
2019-12-15,56
2019-12-22,52
2019-12-29,60
2020-01-05,45
2020-01-12,57
2020-01-19,45
2020-01-26,38
2020-02-02,46
2020-02-09,70
2020-02-16,53
2020-02-23,56
2020-03-01,55
2020-03-08,60
2020-03-15,100
2020-03-22,66
2020-03-29,73
2020-04-05,100
2020-04-12,92
2020-04-19,81
2020-04-26,57
2020-05-03,36
2020-05-10,37
2020-05-17,34
2020-05-24,46
2020-05-31,57
2020-06-07,36
2020-06-14,37
2020-06-21,31
2020-06-28,20
2020-07-05,39
2020-07-12,27
2020-07-19,45
2020-07-26,19
2020-08-02,31
2020-08-09,21
2020-08-16,22
2020-08-23,18
2020-08-30,27
2020-09-06,25
2020-09-13,28
2020-09-20,24
2020-09-27,27
2020-10-04,32
2020-10-11,26
2020-10-18,22
2020-10-25,23
2020-11-01,24
2020-11-08,29
2020-11-15,29
2020-11-22,46
2020-11-29,31
2020-12-06,33
2020-12-13,39
2020-12-20,41
2020-12-27,60
2021-01-03,81
2021-01-10,64
2021-01-17,68
2021-01-24,81
2021-01-31,61
2021-02-07,60
2021-02-14,62
2021-02-21,71
2021-02-28,86
2021-03-07,53
2021-03-14,61
2021-03-21,100
2021-03-28,72
2021-04-04,68
2021-04-11,65
2021-04-18,85
2021-04-25,61
2021-05-02,70
2021-05-09,62
2021-05-16,84
2021-05-23,67
2021-05-30,48
2021-06-06,50
2021-06-13,59
2021-06-20,46
2021-06-27,30
2021-07-04,47
2021-07-11,52
2021-07-18,35
2021-07-25,35
2021-08-01,43
2021-08-08,43
2021-08-15,48
2021-08-22,35
2021-08-29,34
2021-09-05,16
2021-09-12,32
2021-09-19,37
2021-09-26,32
2021-10-03,18
2021-10-10,14
2021-10-17,23
2021-10-24,23
2021-10-31,22
2021-11-07,17
2021-11-14,17
2021-11-21,33
2021-11-28,20
2021-12-05,29
2021-12-12,40
2021-12-19,23
2021-12-26,10
2022-01-02,44
2022-01-09,44
2022-01-16,40
2022-01-23,48
2022-01-30,35
2022-02-06,28
2022-02-13,46
2022-02-20,60
2022-02-27,63
2022-03-06,53
2022-03-13,62
2022-03-20,86
2022-03-27,73
2022-04-03,80
2022-04-10,69
2022-04-17,81
2022-04-24,80
2022-05-01,78
2022-05-08,79
2022-05-15,100
2022-05-22,84
2022-05-29,88
2022-06-05,78
2022-06-12,93
2022-06-19,65
2022-06-26,32
2022-07-03,45
2022-07-10,29
2022-07-17,55
2022-07-24,53
2022-07-31,50
2022-08-07,25
2022-08-14,57
2022-08-21,48
2022-08-28,38
2022-09-04,23
2022-09-11,42
2022-09-18,39
2022-09-25,31
2022-10-02,28
2022-10-09,32
2022-10-16,51
2022-10-23,52
2022-10-30,31
2022-11-06,68
2022-11-13,40
2022-11-20,68
2022-11-27,59
2022-12-04,45
2022-12-11,54
2022-12-18,38
2022-12-25,39
