Week,buscas
2019-11-17,25
2019-11-24,12
2019-12-01,28
2019-12-08,18
2019-12-15,20
2019-12-22,7
2019-12-29,7
2020-01-05,16
2020-01-12,17
2020-01-19,18
2020-01-26,18
2020-02-02,34
2020-02-09,46
2020-02-16,46
2020-02-23,55
2020-03-01,64
2020-03-08,82
2020-03-15,80
2020-03-22,65
2020-03-29,62
2020-04-05,58
2020-04-12,68
2020-04-19,80
2020-04-26,83
2020-05-03,100
2020-05-10,79
2020-05-17,70
2020-05-24,59
2020-05-31,51
2020-06-07,38
2020-06-14,41
2020-06-21,45
2020-06-28,46
2020-07-05,34
2020-07-12,27
2020-07-19,32
2020-07-26,20
2020-08-02,23
2020-08-09,26
2020-08-16,19
2020-08-23,19
2020-08-30,14
2020-09-06,15
2020-09-13,12
2020-09-20,17
2020-09-27,14
2020-10-04,11
2020-10-11,10
2020-10-18,13
2020-10-25,12
2020-11-01,9
2020-11-08,13
2020-11-15,11
2020-11-22,11
2020-11-29,12
2020-12-06,17
2020-12-13,18
2020-12-20,6
2020-12-27,9
2021-01-03,13
2021-01-10,12
2021-01-17,12
2021-01-24,14
2021-01-31,26
2021-02-07,24
2021-02-14,22
2021-02-21,29
2021-02-28,33
2021-03-07,46
2021-03-14,44
2021-03-21,50
2021-03-28,50
2021-04-04,53
2021-04-11,60
2021-04-18,62
2021-04-25,65
2021-05-02,65
2021-05-09,83
2021-05-16,99
2021-05-23,100
2021-05-30,99
2021-06-06,95
2021-06-13,98
2021-06-20,87
2021-06-27,73
2021-07-04,76
2021-07-11,60
2021-07-18,53
2021-07-25,46
2021-08-01,36
2021-08-08,45
2021-08-15,44
2021-08-22,35
2021-08-29,34
2021-09-05,23
2021-09-12,28
2021-09-19,32
2021-09-26,24
2021-10-03,30
2021-10-10,17
2021-10-17,18
2021-10-24,12
2021-10-31,9
2021-11-07,14
2021-11-14,13
2021-11-21,13
2021-11-28,14
2021-12-05,16
2021-12-12,17
2021-12-19,13
2021-12-26,17
2022-01-02,25
2022-01-09,25
2022-01-16,23
2022-01-23,18
2022-01-30,18
2022-02-06,26
2022-02-13,31
2022-02-20,31
2022-02-27,33
2022-03-06,40
2022-03-13,41
2022-03-20,53
2022-03-27,55
2022-04-03,56
2022-04-10,54
2022-04-17,79
2022-04-24,86
2022-05-01,88
2022-05-08,88
2022-05-15,88
2022-05-22,85
2022-05-29,94
2022-06-05,80
2022-06-12,86
2022-06-19,80
2022-06-26,71
2022-07-03,64
2022-07-10,51
2022-07-17,42
2022-07-24,41
2022-07-31,41
2022-08-07,28
2022-08-14,25
2022-08-21,25
2022-08-28,25
2022-09-04,19
2022-09-11,23
2022-09-18,18
2022-09-25,16
2022-10-02,14
2022-10-09,14
2022-10-16,15
2022-10-23,14
2022-10-30,12
2022-11-06,11
2022-11-13,11
2022-11-20,15
2022-11-27,10
2022-12-04,12
2022-12-11,10
2022-12-18,8
2022-12-25,10
