Week,buscas
2015-01-25,26
2015-02-01,32
2015-02-08,41
2015-02-15,36
2015-02-22,44
2015-03-01,47
2015-03-08,65
2015-03-15,69
2015-03-22,78
2015-03-29,63
2015-04-05,76
2015-04-12,84
2015-04-19,88
2015-04-26,95
2015-05-03,100
2015-05-10,84
2015-05-17,85
2015-05-24,65
2015-05-31,47
2015-06-07,48
2015-06-14,36
2015-06-21,30
2015-06-28,22
2015-07-05,16
2015-07-12,16
2015-07-19,15
2015-07-26,10
2015-08-02,13
2015-08-09,15
2015-08-16,11
2015-08-23,14
2015-08-30,9
2015-09-06,14
2015-09-13,13
2015-09-20,10
2015-09-27,12
2015-10-04,11
2015-10-11,9
2015-10-18,15
2015-10-25,14
2015-11-01,20
2015-11-08,17
2015-11-15,16
2015-11-22,18
2015-11-29,39
2015-12-06,48
2015-12-13,41
2015-12-20,35
2015-12-27,46
2016-01-03,34
2016-01-10,31
2016-01-17,44
2016-01-24,51
2016-01-31,70
2016-02-07,69
2016-02-14,98
2016-02-21,96
2016-02-28,100
2016-03-06,93
2016-03-13,82
2016-03-20,63
2016-03-27,67
2016-04-03,68
2016-04-10,53
2016-04-17,43
2016-04-24,48
2016-05-01,42
2016-05-08,41
2016-05-15,27
2016-05-22,25
2016-05-29,24
2016-06-05,23
2016-06-12,17
2016-06-19,17
2016-06-26,9
2016-07-03,6
2016-07-10,6
2016-07-17,5
2016-07-24,8
2016-07-31,8
2016-08-07,9
2016-08-14,7
2016-08-21,9
2016-08-28,9
2016-09-04,6
2016-09-11,8
2016-09-18,7
2016-09-25,8
2016-10-02,6
2016-10-09,8
2016-10-16,12
2016-10-23,8
2016-10-30,13
2016-11-06,11
2016-11-13,13
2016-11-20,10
2016-11-27,12
2016-12-04,11
2016-12-11,12
2016-12-18,8
2016-12-25,8
2017-01-01,40
2017-01-08,33
2017-01-15,35
2017-01-22,56
2017-01-29,52
2017-02-05,68
2017-02-12,79
2017-02-19,74
2017-02-26,53
2017-03-05,61
2017-03-12,72
2017-03-19,100
2017-03-26,87
2017-04-02,68
2017-04-09,62
2017-04-16,66
2017-04-23,76
2017-04-30,69
2017-05-07,74
2017-05-14,61
2017-05-21,65
2017-05-28,64
2017-06-04,66
2017-06-11,48
2017-06-18,33
2017-06-25,32
2017-07-02,23
2017-07-09,13
2017-07-16,14
2017-07-23,16
2017-07-30,14
2017-08-06,22
2017-08-13,25
2017-08-20,26
2017-08-27,22
2017-09-03,23
2017-09-10,24
2017-09-17,37
2017-09-24,22
2017-10-01,31
2017-10-08,18
2017-10-15,39
2017-10-22,63
2017-10-29,33
2017-11-05,36
2017-11-12,41
2017-11-19,42
2017-11-26,37
2017-12-03,44
2017-12-10,30
2017-12-17,31
2017-12-24,46
2017-12-31,34
2018-01-07,28
2018-01-14,38
2018-01-21,40
2018-01-28,49
2018-02-04,57
2018-02-11,60
2018-02-18,56
2018-02-25,71
2018-03-04,75
2018-03-11,76
2018-03-18,80
2018-03-25,85
2018-04-01,93
2018-04-08,100
2018-04-15,88
2018-04-22,90
2018-04-29,83
2018-05-06,84
2018-05-13,70
2018-05-20,49
2018-05-27,36
2018-06-03,50
2018-06-10,41
2018-06-17,31
2018-06-24,29
2018-07-01,18
2018-07-08,21
2018-07-15,16
2018-07-22,17
2018-07-29,18
2018-08-05,22
2018-08-12,16
2018-08-19,17
2018-08-26,16
2018-09-02,14
2018-09-09,20
2018-09-16,20
2018-09-23,19
2018-09-30,12
2018-10-07,15
2018-10-14,21
2018-10-21,24
2018-10-28,29
2018-11-04,31
2018-11-11,32
2018-11-18,36
2018-11-25,48
2018-12-02,38
2018-12-09,37
2018-12-16,40
2018-12-23,39
2018-12-30,29
2019-01-06,30
2019-01-13,26
2019-01-20,26
2019-01-27,33
2019-02-03,40
2019-02-10,45
2019-02-17,50
2019-02-24,53
2019-03-03,54
2019-03-10,59
2019-03-17,70
2019-03-24,80
2019-03-31,75
2019-04-07,85
2019-04-14,80
2019-04-21,94
2019-04-28,94
2019-05-05,100
2019-05-12,95
2019-05-19,94
2019-05-26,84
2019-06-02,76
2019-06-09,61
2019-06-16,43
2019-06-23,43
2019-06-30,32
2019-07-07,21
2019-07-14,19
2019-07-21,16
2019-07-28,14
2019-08-04,16
2019-08-11,15
2019-08-18,14
2019-08-25,16
2019-09-01,14
2019-09-08,16
2019-09-15,14
2019-09-22,14
2019-09-29,17
2019-10-06,13
2019-10-13,15
2019-10-20,16
2019-10-27,14
2019-11-03,16
2019-11-10,15
2019-11-17,15
2019-11-24,16
2019-12-01,16
2019-12-08,24
2019-12-15,20
2019-12-22,20
2019-12-29,31
2020-01-05,26
2020-01-12,41
2020-01-19,38
2020-01-26,42
2020-02-02,46
2020-02-09,55
2020-02-16,56
2020-02-23,67
2020-03-01,72
2020-03-08,85
2020-03-15,100
2020-03-22,78
2020-03-29,73
2020-04-05,66
2020-04-12,72
2020-04-19,57
2020-04-26,65
2020-05-03,57
2020-05-10,47
2020-05-17,46
2020-05-24,40
2020-05-31,44
2020-06-07,44
2020-06-14,39
2020-06-21,38
2020-06-28,36
2020-07-05,32
2020-07-12,29
2020-07-19,22
2020-07-26,27
2020-08-02,16
2020-08-09,20
2020-08-16,18
2020-08-23,18
2020-08-30,15
2020-09-06,12
2020-09-13,13
2020-09-20,18
2020-09-27,16
2020-10-04,13
2020-10-11,13
2020-10-18,11
2020-10-25,12
2020-11-01,16
2020-11-08,11
2020-11-15,12
2020-11-22,17
2020-11-29,23
2020-12-06,16
2020-12-13,16
2020-12-20,14
2020-12-27,22
2021-01-03,21
2021-01-10,18
2021-01-17,19
2021-01-24,19
2021-01-31,27
2021-02-07,25
2021-02-14,32
2021-02-21,38
2021-02-28,40
2021-03-07,37
2021-03-14,45
2021-03-21,51
2021-03-28,46
2021-04-04,47
2021-04-11,54
2021-04-18,50
2021-04-25,42
2021-05-02,36
2021-05-09,38
2021-05-16,33
2021-05-23,37
2021-05-30,39
2021-06-06,34
2021-06-13,30
2021-06-20,24
2021-06-27,19
2021-07-04,16
2021-07-11,12
2021-07-18,14
2021-07-25,13
2021-08-01,11
2021-08-08,10
2021-08-15,12
2021-08-22,12
2021-08-29,11
2021-09-05,11
2021-09-12,14
2021-09-19,10
2021-09-26,14
2021-10-03,15
2021-10-10,12
2021-10-17,16
2021-10-24,18
2021-10-31,16
2021-11-07,17
2021-11-14,25
2021-11-21,28
2021-11-28,31
2021-12-05,43
2021-12-12,51
2021-12-19,72
2021-12-26,100
2022-01-02,68
2022-01-09,68
2022-01-16,73
2022-01-23,81
2022-01-30,76
2022-02-06,72
2022-02-13,70
2022-02-20,69
2022-02-27,74
2022-03-06,71
2022-03-13,78
2022-03-20,87
2022-03-27,92
2022-04-03,90
2022-04-10,85
2022-04-17,100
2022-04-24,92
2022-05-01,83
2022-05-08,83
2022-05-15,60
2022-05-22,54
2022-05-29,46
2022-06-05,44
2022-06-12,38
2022-06-19,33
2022-06-26,24
2022-07-03,19
2022-07-10,14
2022-07-17,13
2022-07-24,10
2022-07-31,11
2022-08-07,9
2022-08-14,10
2022-08-21,9
2022-08-28,11
2022-09-04,10
2022-09-11,11
2022-09-18,10
2022-09-25,10
2022-10-02,9
2022-10-09,11
2022-10-16,12
2022-10-23,11
2022-10-30,9
2022-11-06,12
2022-11-13,14
2022-11-20,13
2022-11-27,14
2022-12-04,15
2022-12-11,16
2022-12-18,17
2022-12-25,19
