Week,buscas
2013-12-29,37
2014-01-05,35
2014-01-12,26
2014-01-19,27
2014-01-26,18
2014-02-02,45
2014-02-09,42
2014-02-16,58
2014-02-23,46
2014-03-02,45
2014-03-09,47
2014-03-16,84
2014-03-23,84
2014-03-30,67
2014-04-06,79
2014-04-13,40
2014-04-20,81
2014-04-27,58
2014-05-04,63
2014-05-11,96
2014-05-18,79
2014-05-25,100
2014-06-01,80
2014-06-08,83
2014-06-15,38
2014-06-22,81
2014-06-29,53
2014-07-06,45
2014-07-13,79
2014-07-20,59
2014-07-27,63
2014-08-03,66
2014-08-10,22
2014-08-17,67
2014-08-24,39
2014-08-31,26
2014-09-07,61
2014-09-14,78
2014-09-21,58
2014-09-28,82
2014-10-05,38
2014-10-12,36
2014-10-19,16
2014-10-26,14
2014-11-02,45
2014-11-09,34
2014-11-16,0
2014-11-23,46
2014-11-30,17
2014-12-07,42
2014-12-14,19
2014-12-21,16
2014-12-28,28
2015-01-04,10
2015-01-11,12
2015-01-18,9
2015-01-25,7
2015-02-01,17
2015-02-08,32
2015-02-15,24
2015-02-22,40
2015-03-01,60
2015-03-08,50
2015-03-15,63
2015-03-22,79
2015-03-29,65
2015-04-05,84
2015-04-12,100
2015-04-19,83
2015-04-26,66
2015-05-03,51
2015-05-10,64
2015-05-17,53
2015-05-24,48
2015-05-31,33
2015-06-07,36
2015-06-14,26
2015-06-21,18
2015-06-28,8
2015-07-05,16
2015-07-12,23
2015-07-19,22
2015-07-26,15
2015-08-02,17
2015-08-09,7
2015-08-16,8
2015-08-23,13
2015-08-30,15
2015-09-06,14
2015-09-13,12
2015-09-20,7
2015-09-27,7
2015-10-04,6
2015-10-11,7
2015-10-18,8
2015-10-25,13
2015-11-01,8
2015-11-08,10
2015-11-15,14
2015-11-22,16
2015-11-29,22
2015-12-06,31
2015-12-13,21
2015-12-20,8
2015-12-27,30
2016-01-03,7
2016-01-10,13
2016-01-17,14
2016-01-24,18
2016-01-31,27
2016-02-07,35
2016-02-14,54
2016-02-21,79
2016-02-28,96
2016-03-06,100
2016-03-13,78
2016-03-20,57
2016-03-27,53
2016-04-03,55
2016-04-10,42
2016-04-17,35
2016-04-24,27
2016-05-01,20
2016-05-08,18
2016-05-15,19
2016-05-22,17
2016-05-29,12
2016-06-05,11
2016-06-12,11
2016-06-19,8
2016-06-26,9
2016-07-03,7
2016-07-10,5
2016-07-17,2
2016-07-24,7
2016-07-31,6
2016-08-07,5
2016-08-14,3
2016-08-21,4
2016-08-28,0
2016-09-04,4
2016-09-11,6
2016-09-18,6
2016-09-25,5
2016-10-02,0
2016-10-09,4
2016-10-16,1
2016-10-23,4
2016-10-30,6
2016-11-06,4
2016-11-13,3
2016-11-20,3
2016-11-27,2
2016-12-04,2
2016-12-11,5
2016-12-18,2
2016-12-25,2
2017-01-01,28
2017-01-08,39
2017-01-15,24
2017-01-22,25
2017-01-29,28
2017-02-05,33
2017-02-12,36
2017-02-19,39
2017-02-26,36
2017-03-05,55
2017-03-12,72
2017-03-19,84
2017-03-26,68
2017-04-02,100
2017-04-09,46
2017-04-16,66
2017-04-23,73
2017-04-30,43
2017-05-07,42
2017-05-14,30
2017-05-21,41
2017-05-28,35
2017-06-04,30
2017-06-11,7
2017-06-18,23
2017-06-25,17
2017-07-02,13
2017-07-09,16
2017-07-16,32
2017-07-23,24
2017-07-30,27
2017-08-06,0
2017-08-13,31
2017-08-20,26
2017-08-27,19
2017-09-03,17
2017-09-10,37
2017-09-17,18
2017-09-24,11
2017-10-01,0
2017-10-08,10
2017-10-15,0
2017-10-22,31
2017-10-29,30
2017-11-05,22
2017-11-12,15
2017-11-19,22
2017-11-26,27
2017-12-03,9
2017-12-10,7
2017-12-17,15
2017-12-24,0
2017-12-31,0
2018-01-07,16
2018-01-14,19
2018-01-21,16
2018-01-28,13
2018-02-04,7
2018-02-11,20
2018-02-18,32
2018-02-25,21
2018-03-04,25
2018-03-11,69
2018-03-18,56
2018-03-25,43
2018-04-01,67
2018-04-08,60
2018-04-15,68
2018-04-22,82
2018-04-29,100
2018-05-06,84
2018-05-13,92
2018-05-20,76
2018-05-27,51
2018-06-03,47
2018-06-10,44
2018-06-17,53
2018-06-24,37
2018-07-01,48
2018-07-08,45
2018-07-15,66
2018-07-22,40
2018-07-29,56
2018-08-05,35
2018-08-12,43
2018-08-19,36
2018-08-26,31
2018-09-02,28
2018-09-09,33
2018-09-16,24
2018-09-23,23
2018-09-30,30
2018-10-07,15
2018-10-14,29
2018-10-21,18
2018-10-28,16
2018-11-04,19
2018-11-11,19
2018-11-18,36
2018-11-25,41
2018-12-02,26
2018-12-09,24
2018-12-16,19
2018-12-23,32
2018-12-30,14
2019-01-06,17
2019-01-13,7
2019-01-20,8
2019-01-27,15
2019-02-03,6
2019-02-10,16
2019-02-17,20
2019-02-24,30
2019-03-03,25
2019-03-10,41
2019-03-17,62
2019-03-24,55
2019-03-31,69
2019-04-07,79
2019-04-14,56
2019-04-21,66
2019-04-28,78
2019-05-05,73
2019-05-12,100
2019-05-19,82
2019-05-26,95
2019-06-02,81
2019-06-09,89
2019-06-16,98
2019-06-23,90
2019-06-30,71
2019-07-07,77
2019-07-14,74
2019-07-21,74
2019-07-28,52
2019-08-04,59
2019-08-11,48
2019-08-18,57
2019-08-25,34
2019-09-01,21
2019-09-08,25
2019-09-15,40
2019-09-22,29
2019-09-29,17
2019-10-06,23
2019-10-13,23
2019-10-20,19
2019-10-27,14
2019-11-03,27
2019-11-10,20
2019-11-17,14
2019-11-24,16
2019-12-01,4
2019-12-08,9
2019-12-15,7
2019-12-22,18
2019-12-29,21
2020-01-05,25
2020-01-12,21
2020-01-19,33
2020-01-26,31
2020-02-02,35
2020-02-09,38
2020-02-16,36
2020-02-23,56
2020-03-01,54
2020-03-08,79
2020-03-15,94
2020-03-22,100
2020-03-29,53
2020-04-05,69
2020-04-12,61
2020-04-19,50
2020-04-26,77
2020-05-03,52
2020-05-10,79
2020-05-17,70
2020-05-24,78
2020-05-31,62
2020-06-07,66
2020-06-14,74
2020-06-21,61
2020-06-28,55
2020-07-05,60
2020-07-12,56
2020-07-19,45
2020-07-26,45
2020-08-02,37
2020-08-09,28
2020-08-16,23
2020-08-23,18
2020-08-30,18
2020-09-06,24
2020-09-13,16
2020-09-20,10
2020-09-27,10
2020-10-04,19
2020-10-11,7
2020-10-18,12
2020-10-25,19
2020-11-01,10
2020-11-08,24
2020-11-15,14
2020-11-22,13
2020-11-29,27
2020-12-06,21
2020-12-13,25
2020-12-20,11
2020-12-27,20
2021-01-03,19
2021-01-10,18
2021-01-17,30
2021-01-24,30
2021-01-31,42
2021-02-07,45
2021-02-14,47
2021-02-21,31
2021-02-28,41
2021-03-07,69
2021-03-14,35
2021-03-21,44
2021-03-28,81
2021-04-04,54
2021-04-11,56
2021-04-18,70
2021-04-25,82
2021-05-02,68
2021-05-09,66
2021-05-16,67
2021-05-23,100
2021-05-30,69
2021-06-06,54
2021-06-13,94
2021-06-20,51
2021-06-27,44
2021-07-04,46
2021-07-11,84
2021-07-18,61
2021-07-25,57
2021-08-01,45
2021-08-08,46
2021-08-15,38
2021-08-22,52
2021-08-29,28
2021-09-05,33
2021-09-12,47
2021-09-19,62
2021-09-26,45
2021-10-03,25
2021-10-10,31
2021-10-17,59
2021-10-24,24
2021-10-31,9
2021-11-07,25
2021-11-14,34
2021-11-21,38
2021-11-28,38
2021-12-05,19
2021-12-12,40
2021-12-19,14
2021-12-26,17
2022-01-02,9
2022-01-09,9
2022-01-16,10
2022-01-23,7
2022-01-30,6
2022-02-06,6
2022-02-13,5
2022-02-20,10
2022-02-27,7
2022-03-06,11
2022-03-13,14
2022-03-20,21
2022-03-27,28
2022-04-03,33
2022-04-10,45
2022-04-17,67
2022-04-24,88
2022-05-01,81
2022-05-08,82
2022-05-15,100
2022-05-22,94
2022-05-29,97
2022-06-05,90
2022-06-12,88
2022-06-19,72
2022-06-26,68
2022-07-03,55
2022-07-10,52
2022-07-17,45
2022-07-24,40
2022-07-31,35
2022-08-07,21
2022-08-14,32
2022-08-21,22
2022-08-28,19
2022-09-04,16
2022-09-11,11
2022-09-18,17
2022-09-25,9
2022-10-02,8
2022-10-09,9
2022-10-16,8
2022-10-23,5
2022-10-30,7
2022-11-06,7
2022-11-13,7
2022-11-20,11
2022-11-27,6
2022-12-04,10
2022-12-11,5
2022-12-18,5
2022-12-25,6
