Week,buscas
2020-11-01,15
2020-11-08,13
2020-11-15,12
2020-11-22,17
2020-11-29,18
2020-12-06,15
2020-12-13,17
2020-12-20,13
2020-12-27,16
2021-01-03,21
2021-01-10,15
2021-01-17,23
2021-01-24,20
2021-01-31,24
2021-02-07,29
2021-02-14,35
2021-02-21,30
2021-02-28,37
2021-03-07,34
2021-03-14,37
2021-03-21,46
2021-03-28,53
2021-04-04,86
2021-04-11,100
2021-04-18,87
2021-04-25,81
2021-05-02,68
2021-05-09,60
2021-05-16,48
2021-05-23,39
2021-05-30,25
2021-06-06,30
2021-06-13,19
2021-06-20,22
2021-06-27,17
2021-07-04,13
2021-07-11,19
2021-07-18,9
2021-07-25,2
2021-08-01,10
2021-08-08,15
2021-08-15,12
2021-08-22,16
2021-08-29,14
2021-09-05,11
2021-09-12,12
2021-09-19,12
2021-09-26,15
2021-10-03,12
2021-10-10,6
2021-10-17,15
2021-10-24,11
2021-10-31,15
2021-11-07,16
2021-11-14,13
2021-11-21,12
2021-11-28,15
2021-12-05,8
2021-12-12,14
2021-12-19,11
2021-12-26,16
2022-01-02,4
2022-01-09,4
2022-01-16,6
2022-01-23,3
2022-01-30,4
2022-02-06,4
2022-02-13,4
2022-02-20,5
2022-02-27,10
2022-03-06,18
2022-03-13,34
2022-03-20,55
2022-03-27,61
2022-04-03,66
2022-04-10,70
2022-04-17,100
2022-04-24,97
2022-05-01,74
2022-05-08,75
2022-05-15,53
2022-05-22,46
2022-05-29,27
2022-06-05,24
2022-06-12,16
2022-06-19,14
2022-06-26,12
2022-07-03,9
2022-07-10,9
2022-07-17,7
2022-07-24,7
2022-07-31,6
2022-08-07,4
2022-08-14,5
2022-08-21,4
2022-08-28,5
2022-09-04,3
2022-09-11,3
2022-09-18,3
2022-09-25,4
2022-10-02,4
2022-10-09,3
2022-10-16,5
2022-10-23,3
2022-10-30,3
2022-11-06,4
2022-11-13,5
2022-11-20,4
2022-11-27,4
2022-12-04,4
2022-12-11,5
2022-12-18,5
2022-12-25,8
