Week,buscas
2019-12-15,66
2019-12-22,64
2019-12-29,27
2020-01-05,35
2020-01-12,52
2020-01-19,52
2020-01-26,43
2020-02-02,55
2020-02-09,54
2020-02-16,57
2020-02-23,48
2020-03-01,51
2020-03-08,79
2020-03-15,100
2020-03-22,70
2020-03-29,56
2020-04-05,49
2020-04-12,47
2020-04-19,44
2020-04-26,43
2020-05-03,40
2020-05-10,35
2020-05-17,31
2020-05-24,37
2020-05-31,38
2020-06-07,38
2020-06-14,42
2020-06-21,38
2020-06-28,34
2020-07-05,28
2020-07-12,25
2020-07-19,25
2020-07-26,23
2020-08-02,15
2020-08-09,18
2020-08-16,18
2020-08-23,13
2020-08-30,9
2020-09-06,9
2020-09-13,6
2020-09-20,15
2020-09-27,12
2020-10-04,9
2020-10-11,7
2020-10-18,10
2020-10-25,7
2020-11-01,9
2020-11-08,11
2020-11-15,9
2020-11-22,13
2020-11-29,10
2020-12-06,14
2020-12-13,14
2020-12-20,12
2020-12-27,22
2021-01-03,39
2021-01-10,46
2021-01-17,50
2021-01-24,41
2021-01-31,49
2021-02-07,48
2021-02-14,45
2021-02-21,52
2021-02-28,59
2021-03-07,61
2021-03-14,68
2021-03-21,73
2021-03-28,64
2021-04-04,72
2021-04-11,65
2021-04-18,57
2021-04-25,53
2021-05-02,50
2021-05-09,56
2021-05-16,52
2021-05-23,55
2021-05-30,49
2021-06-06,45
2021-06-13,37
2021-06-20,39
2021-06-27,17
2021-07-04,27
2021-07-11,36
2021-07-18,16
2021-07-25,27
2021-08-01,18
2021-08-08,32
2021-08-15,16
2021-08-22,28
2021-08-29,27
2021-09-05,17
2021-09-12,16
2021-09-19,25
2021-09-26,15
2021-10-03,17
2021-10-10,33
2021-10-17,29
2021-10-24,22
2021-10-31,18
2021-11-07,18
2021-11-14,27
2021-11-21,44
2021-11-28,49
2021-12-05,58
2021-12-12,82
2021-12-19,100
2021-12-26,100
2022-01-02,71
2022-01-09,71
2022-01-16,89
2022-01-23,100
2022-01-30,68
2022-02-06,61
2022-02-13,60
2022-02-20,62
2022-02-27,66
2022-03-06,56
2022-03-13,64
2022-03-20,68
2022-03-27,74
2022-04-03,80
2022-04-10,75
2022-04-17,89
2022-04-24,84
2022-05-01,73
2022-05-08,74
2022-05-15,65
2022-05-22,61
2022-05-29,44
2022-06-05,53
2022-06-12,45
2022-06-19,54
2022-06-26,57
2022-07-03,43
2022-07-10,37
2022-07-17,33
2022-07-24,24
2022-07-31,21
2022-08-07,15
2022-08-14,15
2022-08-21,23
2022-08-28,20
2022-09-04,17
2022-09-11,15
2022-09-18,17
2022-09-25,17
2022-10-02,22
2022-10-09,18
2022-10-16,21
2022-10-23,23
2022-10-30,17
2022-11-06,26
2022-11-13,28
2022-11-20,24
2022-11-27,26
2022-12-04,20
2022-12-11,37
2022-12-18,27
2022-12-25,45
