Week,buscas
2014-04-27,57
2014-05-04,56
2014-05-11,55
2014-05-18,52
2014-05-25,61
2014-06-01,11
2014-06-08,46
2014-06-15,25
2014-06-22,42
2014-06-29,18
2014-07-06,23
2014-07-13,32
2014-07-20,42
2014-07-27,0
2014-08-03,24
2014-08-10,28
2014-08-17,11
2014-08-24,28
2014-08-31,41
2014-09-07,20
2014-09-14,30
2014-09-21,25
2014-09-28,35
2014-10-05,21
2014-10-12,37
2014-10-19,22
2014-10-26,25
2014-11-02,38
2014-11-09,31
2014-11-16,54
2014-11-23,48
2014-11-30,44
2014-12-07,32
2014-12-14,29
2014-12-21,19
2014-12-28,0
2015-01-04,14
2015-01-11,16
2015-01-18,14
2015-01-25,26
2015-02-01,16
2015-02-08,24
2015-02-15,26
2015-02-22,39
2015-03-01,35
2015-03-08,63
2015-03-15,80
2015-03-22,66
2015-03-29,63
2015-04-05,63
2015-04-12,93
2015-04-19,76
2015-04-26,68
2015-05-03,80
2015-05-10,59
2015-05-17,56
2015-05-24,38
2015-05-31,28
2015-06-07,36
2015-06-14,23
2015-06-21,36
2015-06-28,26
2015-07-05,14
2015-07-12,12
2015-07-19,9
2015-07-26,15
2015-08-02,17
2015-08-09,11
2015-08-16,15
2015-08-23,18
2015-08-30,12
2015-09-06,20
2015-09-13,13
2015-09-20,21
2015-09-27,14
2015-10-04,13
2015-10-11,9
2015-10-18,14
2015-10-25,21
2015-11-01,19
2015-11-08,42
2015-11-15,29
2015-11-22,36
2015-11-29,44
2015-12-06,92
2015-12-13,84
2015-12-20,89
2015-12-27,100
2016-01-03,46
2016-01-10,63
2016-01-17,53
2016-01-24,60
2016-01-31,76
2016-02-07,73
2016-02-14,82
2016-02-21,69
2016-02-28,100
2016-03-06,80
2016-03-13,62
2016-03-20,37
2016-03-27,55
2016-04-03,55
2016-04-10,41
2016-04-17,27
2016-04-24,32
2016-05-01,18
2016-05-08,17
2016-05-15,17
2016-05-22,13
2016-05-29,12
2016-06-05,9
2016-06-12,12
2016-06-19,9
2016-06-26,7
2016-07-03,6
2016-07-10,0
2016-07-17,4
2016-07-24,4
2016-07-31,5
2016-08-07,7
2016-08-14,4
2016-08-21,7
2016-08-28,6
2016-09-04,5
2016-09-11,5
2016-09-18,3
2016-09-25,5
2016-10-02,0
2016-10-09,3
2016-10-16,6
2016-10-23,3
2016-10-30,3
2016-11-06,8
2016-11-13,5
2016-11-20,6
2016-11-27,8
2016-12-04,8
2016-12-11,9
2016-12-18,7
2016-12-25,8
2017-01-01,31
2017-01-08,62
2017-01-15,38
2017-01-22,56
2017-01-29,40
2017-02-05,35
2017-02-12,54
2017-02-19,88
2017-02-26,75
2017-03-05,82
2017-03-12,93
2017-03-19,96
2017-03-26,75
2017-04-02,73
2017-04-09,44
2017-04-16,54
2017-04-23,43
2017-04-30,28
2017-05-07,44
2017-05-14,74
2017-05-21,100
2017-05-28,70
2017-06-04,40
2017-06-11,11
2017-06-18,33
2017-06-25,25
2017-07-02,22
2017-07-09,14
2017-07-16,0
2017-07-23,21
2017-07-30,19
2017-08-06,38
2017-08-13,34
2017-08-20,41
2017-08-27,25
2017-09-03,32
2017-09-10,36
2017-09-17,38
2017-09-24,48
2017-10-01,0
2017-10-08,0
2017-10-15,53
2017-10-22,55
2017-10-29,59
2017-11-05,86
2017-11-12,73
2017-11-19,23
2017-11-26,40
2017-12-03,38
2017-12-10,41
2017-12-17,53
2017-12-24,19
2017-12-31,37
2018-01-07,27
2018-01-14,45
2018-01-21,31
2018-01-28,37
2018-02-04,27
2018-02-11,37
2018-02-18,54
2018-02-25,46
2018-03-04,41
2018-03-11,78
2018-03-18,68
2018-03-25,56
2018-04-01,81
2018-04-08,62
2018-04-15,75
2018-04-22,53
2018-04-29,45
2018-05-06,49
2018-05-13,62
2018-05-20,31
2018-05-27,27
2018-06-03,29
2018-06-10,29
2018-06-17,23
2018-06-24,24
2018-07-01,30
2018-07-08,29
2018-07-15,13
2018-07-22,9
2018-07-29,11
2018-08-05,13
2018-08-12,35
2018-08-19,23
2018-08-26,24
2018-09-02,25
2018-09-09,42
2018-09-16,21
2018-09-23,28
2018-09-30,29
2018-10-07,24
2018-10-14,44
2018-10-21,36
2018-10-28,29
2018-11-04,38
2018-11-11,48
2018-11-18,54
2018-11-25,100
2018-12-02,83
2018-12-09,59
2018-12-16,91
2018-12-23,58
2018-12-30,6
2019-01-06,8
2019-01-13,13
2019-01-20,7
2019-01-27,14
2019-02-03,18
2019-02-10,27
2019-02-17,31
2019-02-24,52
2019-03-03,46
2019-03-10,49
2019-03-17,70
2019-03-24,100
2019-03-31,82
2019-04-07,89
2019-04-14,63
2019-04-21,57
2019-04-28,58
2019-05-05,53
2019-05-12,47
2019-05-19,46
2019-05-26,31
2019-06-02,24
2019-06-09,26
2019-06-16,23
2019-06-23,19
2019-06-30,13
2019-07-07,8
2019-07-14,7
2019-07-21,8
2019-07-28,7
2019-08-04,6
2019-08-11,10
2019-08-18,9
2019-08-25,7
2019-09-01,1
2019-09-08,7
2019-09-15,7
2019-09-22,10
2019-09-29,6
2019-10-06,4
2019-10-13,5
2019-10-20,7
2019-10-27,6
2019-11-03,6
2019-11-10,10
2019-11-17,11
2019-11-24,8
2019-12-01,9
2019-12-08,11
2019-12-15,11
2019-12-22,13
2019-12-29,21
2020-01-05,31
2020-01-12,43
2020-01-19,66
2020-01-26,60
2020-02-02,68
2020-02-09,81
2020-02-16,79
2020-02-23,86
2020-03-01,89
2020-03-08,100
2020-03-15,95
2020-03-22,82
2020-03-29,67
2020-04-05,63
2020-04-12,54
2020-04-19,46
2020-04-26,49
2020-05-03,32
2020-05-10,24
2020-05-17,28
2020-05-24,21
2020-05-31,17
2020-06-07,20
2020-06-14,18
2020-06-21,22
2020-06-28,14
2020-07-05,17
2020-07-12,15
2020-07-19,15
2020-07-26,16
2020-08-02,13
2020-08-09,10
2020-08-16,11
2020-08-23,8
2020-08-30,10
2020-09-06,9
2020-09-13,9
2020-09-20,11
2020-09-27,6
2020-10-04,8
2020-10-11,7
2020-10-18,8
2020-10-25,7
2020-11-01,10
2020-11-08,9
2020-11-15,12
2020-11-22,13
2020-11-29,12
2020-12-06,14
2020-12-13,12
2020-12-20,16
2020-12-27,14
2021-01-03,51
2021-01-10,41
2021-01-17,48
2021-01-24,56
2021-01-31,82
2021-02-07,85
2021-02-14,82
2021-02-21,73
2021-02-28,94
2021-03-07,86
2021-03-14,99
2021-03-21,100
2021-03-28,94
2021-04-04,93
2021-04-11,63
2021-04-18,82
2021-04-25,78
2021-05-02,61
2021-05-09,68
2021-05-16,61
2021-05-23,52
2021-05-30,68
2021-06-06,34
2021-06-13,53
2021-06-20,44
2021-06-27,16
2021-07-04,23
2021-07-11,17
2021-07-18,25
2021-07-25,15
2021-08-01,12
2021-08-08,12
2021-08-15,19
2021-08-22,17
2021-08-29,25
2021-09-05,11
2021-09-12,16
2021-09-19,25
2021-09-26,29
2021-10-03,10
2021-10-10,8
2021-10-17,16
2021-10-24,15
2021-10-31,22
2021-11-07,15
2021-11-14,8
2021-11-21,21
2021-11-28,24
2021-12-05,26
2021-12-12,31
2021-12-19,36
2021-12-26,24
2022-01-02,30
2022-01-09,30
2022-01-16,29
2022-01-23,20
2022-01-30,16
2022-02-06,24
2022-02-13,17
2022-02-20,17
2022-02-27,25
2022-03-06,20
2022-03-13,37
2022-03-20,32
2022-03-27,38
2022-04-03,52
2022-04-10,48
2022-04-17,70
2022-04-24,93
2022-05-01,82
2022-05-08,100
2022-05-15,58
2022-05-22,77
2022-05-29,57
2022-06-05,58
2022-06-12,46
2022-06-19,41
2022-06-26,43
2022-07-03,31
2022-07-10,36
2022-07-17,28
2022-07-24,23
2022-07-31,28
2022-08-07,19
2022-08-14,20
2022-08-21,17
2022-08-28,19
2022-09-04,21
2022-09-11,20
2022-09-18,15
2022-09-25,14
2022-10-02,14
2022-10-09,15
2022-10-16,23
2022-10-23,27
2022-10-30,19
2022-11-06,28
2022-11-13,27
2022-11-20,30
2022-11-27,32
2022-12-04,31
2022-12-11,33
2022-12-18,43
2022-12-25,36
