Week,buscas
2012-10-28,32
2012-11-04,44
2012-11-11,49
2012-11-18,0
2012-11-25,49
2012-12-02,62
2012-12-09,52
2012-12-16,57
2012-12-23,47
2012-12-30,40
2013-01-06,38
2013-01-13,59
2013-01-20,78
2013-01-27,58
2013-02-03,100
2013-02-10,99
2013-02-17,26
2013-02-24,75
2013-03-03,72
2013-03-10,54
2013-03-17,59
2013-03-24,78
2013-03-31,54
2013-04-07,72
2013-04-14,54
2013-04-21,67
2013-04-28,33
2013-05-05,32
2013-05-12,22
2013-05-19,9
2013-05-26,19
2013-06-02,29
2013-06-09,20
2013-06-16,10
2013-06-23,30
2013-06-30,0
2013-07-07,29
2013-07-14,17
2013-07-21,18
2013-07-28,12
2013-08-04,16
2013-08-11,0
2013-08-18,29
2013-08-25,68
2013-09-01,18
2013-09-08,0
2013-09-15,0
2013-09-22,14
2013-09-29,26
2013-10-06,0
2013-10-13,0
2013-10-20,34
2013-10-27,11
2013-11-03,12
2013-11-10,19
2013-11-17,51
2013-11-24,54
2013-12-01,41
2013-12-08,32
2013-12-15,17
2013-12-22,0
2013-12-29,0
2014-01-05,26
2014-01-12,39
2014-01-19,25
2014-01-26,43
2014-02-02,43
2014-02-09,40
2014-02-16,52
2014-02-23,30
2014-03-02,95
2014-03-09,100
2014-03-16,52
2014-03-23,55
2014-03-30,49
2014-04-06,56
2014-04-13,0
2014-04-20,46
2014-04-27,41
2014-05-04,41
2014-05-11,88
2014-05-18,97
2014-05-25,33
2014-06-01,33
2014-06-08,0
2014-06-15,26
2014-06-22,90
2014-06-29,0
2014-07-06,30
2014-07-13,29
2014-07-20,0
2014-07-27,47
2014-08-03,25
2014-08-10,25
2014-08-17,35
2014-08-24,54
2014-08-31,31
2014-09-07,41
2014-09-14,71
2014-09-21,52
2014-09-28,37
2014-10-05,71
2014-10-12,21
2014-10-19,96
2014-10-26,81
2014-11-02,72
2014-11-09,48
2014-11-16,79
2014-11-23,65
2014-11-30,24
2014-12-07,40
2014-12-14,0
2014-12-21,44
2014-12-28,21
2015-01-04,0
2015-01-11,0
2015-01-18,43
2015-01-25,20
2015-02-01,0
2015-02-08,15
2015-02-15,0
2015-02-22,26
2015-03-01,30
2015-03-08,19
2015-03-15,100
2015-03-22,0
2015-03-29,31
2015-04-05,99
2015-04-12,67
2015-04-19,85
2015-04-26,68
2015-05-03,69
2015-05-10,48
2015-05-17,61
2015-05-24,58
2015-05-31,58
2015-06-07,32
2015-06-14,66
2015-06-21,53
2015-06-28,26
2015-07-05,19
2015-07-12,25
2015-07-19,15
2015-07-26,30
2015-08-02,11
2015-08-09,16
2015-08-16,33
2015-08-23,15
2015-08-30,17
2015-09-06,0
2015-09-13,0
2015-09-20,23
2015-09-27,52
2015-10-04,38
2015-10-11,16
2015-10-18,40
2015-10-25,20
2015-11-01,32
2015-11-08,35
2015-11-15,62
2015-11-22,32
2015-11-29,32
2015-12-06,60
2015-12-13,42
2015-12-20,53
2015-12-27,46
2016-01-03,15
2016-01-10,16
2016-01-17,21
2016-01-24,30
2016-01-31,31
2016-02-07,33
2016-02-14,67
2016-02-21,100
2016-02-28,68
2016-03-06,57
2016-03-13,45
2016-03-20,34
2016-03-27,42
2016-04-03,47
2016-04-10,42
2016-04-17,35
2016-04-24,19
2016-05-01,20
2016-05-08,11
2016-05-15,14
2016-05-22,4
2016-05-29,11
2016-06-05,12
2016-06-12,10
2016-06-19,8
2016-06-26,8
2016-07-03,0
2016-07-10,6
2016-07-17,4
2016-07-24,12
2016-07-31,0
2016-08-07,3
2016-08-14,5
2016-08-21,7
2016-08-28,3
2016-09-04,8
2016-09-11,3
2016-09-18,5
2016-09-25,0
2016-10-02,6
2016-10-09,2
2016-10-16,3
2016-10-23,6
2016-10-30,7
2016-11-06,7
2016-11-13,7
2016-11-20,7
2016-11-27,11
2016-12-04,0
2016-12-11,6
2016-12-18,8
2016-12-25,8
2017-01-01,28
2017-01-08,22
2017-01-15,45
2017-01-22,45
2017-01-29,21
2017-02-05,38
2017-02-12,52
2017-02-19,52
2017-02-26,58
2017-03-05,63
2017-03-12,61
2017-03-19,56
2017-03-26,49
2017-04-02,100
2017-04-09,41
2017-04-16,66
2017-04-23,38
2017-04-30,47
2017-05-07,48
2017-05-14,22
2017-05-21,37
2017-05-28,19
2017-06-04,15
2017-06-11,13
2017-06-18,0
2017-06-25,17
2017-07-02,23
2017-07-09,11
2017-07-16,0
2017-07-23,0
2017-07-30,24
2017-08-06,0
2017-08-13,15
2017-08-20,39
2017-08-27,15
2017-09-03,0
2017-09-10,20
2017-09-17,21
2017-09-24,14
2017-10-01,0
2017-10-08,31
2017-10-15,13
2017-10-22,26
2017-10-29,48
2017-11-05,41
2017-11-12,38
2017-11-19,20
2017-11-26,29
2017-12-03,33
2017-12-10,11
2017-12-17,48
2017-12-24,0
2017-12-31,20
2018-01-07,58
2018-01-14,85
2018-01-21,19
2018-01-28,72
2018-02-04,56
2018-02-11,30
2018-02-18,44
2018-02-25,72
2018-03-04,13
2018-03-11,36
2018-03-18,53
2018-03-25,35
2018-04-01,49
2018-04-08,57
2018-04-15,38
2018-04-22,71
2018-04-29,24
2018-05-06,46
2018-05-13,36
2018-05-20,100
2018-05-27,29
2018-06-03,61
2018-06-10,29
2018-06-17,22
2018-06-24,30
2018-07-01,0
2018-07-08,19
2018-07-15,0
2018-07-22,19
2018-07-29,13
2018-08-05,38
2018-08-12,12
2018-08-19,0
2018-08-26,47
2018-09-02,41
2018-09-09,15
2018-09-16,85
2018-09-23,0
2018-09-30,38
2018-10-07,15
2018-10-14,14
2018-10-21,43
2018-10-28,61
2018-11-04,49
2018-11-11,50
2018-11-18,68
2018-11-25,53
2018-12-02,78
2018-12-09,75
2018-12-16,0
2018-12-23,18
2018-12-30,20
2019-01-06,39
2019-01-13,0
2019-01-20,20
2019-01-27,52
2019-02-03,37
2019-02-10,55
2019-02-17,69
2019-02-24,47
2019-03-03,65
2019-03-10,90
2019-03-17,73
2019-03-24,77
2019-03-31,85
2019-04-07,62
2019-04-14,66
2019-04-21,60
2019-04-28,66
2019-05-05,18
2019-05-12,55
2019-05-19,55
2019-05-26,37
2019-06-02,27
2019-06-09,68
2019-06-16,57
2019-06-23,59
2019-06-30,0
2019-07-07,53
2019-07-14,0
2019-07-21,24
2019-07-28,40
2019-08-04,55
2019-08-11,0
2019-08-18,25
2019-08-25,29
2019-09-01,47
2019-09-08,0
2019-09-15,27
2019-09-22,0
2019-09-29,49
2019-10-06,31
2019-10-13,33
2019-10-20,29
2019-10-27,68
2019-11-03,64
2019-11-10,100
2019-11-17,42
2019-11-24,68
2019-12-01,98
2019-12-08,46
2019-12-15,87
2019-12-22,71
2019-12-29,16
2020-01-05,33
2020-01-12,38
2020-01-19,39
2020-01-26,37
2020-02-02,44
2020-02-09,53
2020-02-16,32
2020-02-23,63
2020-03-01,63
2020-03-08,89
2020-03-15,100
2020-03-22,87
2020-03-29,29
2020-04-05,44
2020-04-12,49
2020-04-19,39
2020-04-26,45
2020-05-03,57
2020-05-10,43
2020-05-17,59
2020-05-24,60
2020-05-31,49
2020-06-07,44
2020-06-14,45
2020-06-21,39
2020-06-28,45
2020-07-05,48
2020-07-12,18
2020-07-19,33
2020-07-26,37
2020-08-02,25
2020-08-09,17
2020-08-16,12
2020-08-23,24
2020-08-30,13
2020-09-06,20
2020-09-13,22
2020-09-20,27
2020-09-27,23
2020-10-04,20
2020-10-11,31
2020-10-18,9
2020-10-25,15
2020-11-01,16
2020-11-08,22
2020-11-15,28
2020-11-22,19
2020-11-29,18
2020-12-06,34
2020-12-13,26
2020-12-20,12
2020-12-27,31
2021-01-03,42
2021-01-10,58
2021-01-17,67
2021-01-24,98
2021-01-31,35
2021-02-07,69
2021-02-14,48
2021-02-21,78
2021-02-28,74
2021-03-07,100
2021-03-14,93
2021-03-21,89
2021-03-28,78
2021-04-04,74
2021-04-11,69
2021-04-18,62
2021-04-25,40
2021-05-02,47
2021-05-09,36
2021-05-16,63
2021-05-23,85
2021-05-30,34
2021-06-06,35
2021-06-13,51
2021-06-20,47
2021-06-27,0
2021-07-04,26
2021-07-11,18
2021-07-18,8
2021-07-25,21
2021-08-01,28
2021-08-08,18
2021-08-15,16
2021-08-22,13
2021-08-29,28
2021-09-05,27
2021-09-12,0
2021-09-19,19
2021-09-26,38
2021-10-03,26
2021-10-10,33
2021-10-17,19
2021-10-24,26
2021-10-31,16
2021-11-07,48
2021-11-14,14
2021-11-21,46
2021-11-28,38
2021-12-05,38
2021-12-12,44
2021-12-19,57
2021-12-26,54
2022-01-02,52
2022-01-09,52
2022-01-16,58
2022-01-23,60
2022-01-30,68
2022-02-06,81
2022-02-13,55
2022-02-20,58
2022-02-27,70
2022-03-06,69
2022-03-13,61
2022-03-20,91
2022-03-27,98
2022-04-03,80
2022-04-10,94
2022-04-17,68
2022-04-24,96
2022-05-01,65
2022-05-08,80
2022-05-15,78
2022-05-22,73
2022-05-29,68
2022-06-05,70
2022-06-12,74
2022-06-19,64
2022-06-26,60
2022-07-03,48
2022-07-10,44
2022-07-17,43
2022-07-24,33
2022-07-31,23
2022-08-07,28
2022-08-14,30
2022-08-21,27
2022-08-28,30
2022-09-04,10
2022-09-11,23
2022-09-18,25
2022-09-25,23
2022-10-02,21
2022-10-09,19
2022-10-16,33
2022-10-23,22
2022-10-30,38
2022-11-06,29
2022-11-13,54
2022-11-20,50
2022-11-27,74
2022-12-04,51
2022-12-11,81
2022-12-18,95
2022-12-25,100
