semana,casos,obitos
201703,132,0
201704,98,0
201705,72,0
201706,57,0
201707,58,0
201708,76,0
201709,52,0
201710,62,0
201711,46,0
201712,51,0
201713,32,0
201714,26,0
201715,23,0
201716,21,0
201717,19,1
201718,23,1
201719,27,0
201720,17,0
201721,20,0
201722,24,0
201723,10,0
201724,4,0
201725,13,0
201726,9,0
201727,13,0
201728,13,1
201729,4,1
201730,8,1
201731,12,1
201732,8,0
201733,9,0
201734,9,0
201735,15,0
201736,13,1
201737,10,0
201738,16,0
201739,20,0
201740,14,0
201741,12,0
201742,20,0
201743,21,1
201744,13,0
201745,19,0
201746,23,1
201747,23,0
201748,22,1
201749,25,0
201750,32,0
201751,27,0
201752,21,0
201801,38,0
201802,35,0
201803,57,1
201804,41,1
201805,31,0
201806,29,0
201807,21,0
201808,40,2
201809,29,0
201810,25,2
201811,17,0
201812,27,0
201813,18,0
201814,15,0
201815,18,0
201816,20,1
201817,28,0
201818,17,0
201819,24,0
201820,21,0
201821,11,1
201822,9,0
201823,10,0
201824,16,0
201825,6,1
201826,3,0
201827,6,0
201828,7,0
201829,7,0
201830,5,0
201831,5,0
201832,13,1
201833,9,0
201834,5,0
201835,5,0
201836,4,0
201837,5,0
201838,6,0
201839,4,0
201840,9,0
201841,6,0
201842,6,0
201843,13,0
201844,10,0
201845,16,1
201846,8,0
201847,11,0
201848,10,0
201849,9,0
201850,14,0
201851,9,0
201852,7,0
201901,10,0
201902,31,0
201903,32,0
201904,29,0
201905,28,0
201906,17,0
201907,38,0
201908,43,0
201909,36,0
201910,36,0
201911,50,0
201912,56,0
201913,90,0
201914,147,0
201915,141,0
201916,160,1
201917,283,0
201918,312,0
201919,323,0
201920,327,0
201921,371,2
201922,252,0
201923,163,0
201924,160,0
201925,143,0
201926,123,1
201927,77,1
201928,45,0
201929,41,2
201930,26,1
201931,50,1
201932,41,0
201933,18,0
201934,29,0
201935,22,0
201936,25,2
201937,21,0
201938,25,0
201939,13,0
201940,22,0
201941,30,0
201942,21,0
201943,25,0
201944,17,0
201945,28,0
201946,25,0
201947,31,1
201948,30,0
201949,26,0
201950,32,0
201951,25,1
201952,26,0
202001,40,0
202002,60,0
202003,48,0
202004,30,0
202005,51,0
202006,61,2
202007,95,1
202008,171,1
202009,235,1
202010,285,0
202011,309,0
202012,244,1
202013,394,0
202014,627,4
202015,660,0
202016,453,1
202017,462,1
202018,371,0
202019,335,0
202020,273,2
202021,235,2
202022,121,0
202023,76,0
202024,81,0
202025,84,0
202026,50,0
202027,32,0
202028,32,0
202029,29,0
202030,35,1
202031,30,0
202032,20,0
202033,21,0
202034,16,0
202035,11,0
202036,9,0
202037,20,0
202038,20,0
202039,28,1
202040,25,0
202041,19,1
202042,36,0
202043,39,0
202044,20,0
202045,39,0
202046,34,0
202047,32,0
202048,24,1
202049,27,1
202050,26,0
202051,24,1
202052,12,0
202053,8,0
202101,7,0
202102,35,0
202103,39,0
202104,89,1
202105,68,0
202106,166,0
202107,185,0
202108,267,1
202109,341,1
202110,416,0
202111,447,0
202112,674,1
202113,894,2
202114,1420,3
202115,1801,3
202116,1610,2
202117,2114,2
202118,1688,3
202119,1130,0
202120,707,2
202121,439,2
202122,317,0
202123,221,1
202124,138,2
202125,122,1
202126,74,1
202127,73,0
202128,68,0
202129,40,0
202130,35,0
202131,32,0
202132,42,1
202133,30,0
202134,29,0
202135,40,1
202136,24,0
202137,18,0
202138,25,1
202139,42,0
202140,43,0
202141,26,0
202142,37,0
202143,40,0
202144,31,0
202145,44,0
202146,27,0
202147,53,0
202148,49,0
202149,39,2
202150,50,0
202151,53,0
202152,56,0
202201,52,0
202202,103,1
202203,118,0
202204,114,0
202205,145,1
202206,189,0
202207,186,0
202208,461,1
202209,1153,4
202210,2637,5
202211,4985,2
202212,6902,10
202213,8010,18
202214,9025,9
202215,8223,10
202216,10761,24
202217,10886,12
202218,8819,19
202219,6897,14
202220,5137,10
202221,3917,8
202222,2372,7
202223,1776,3
202224,699,1
202225,640,1
202226,533,2
202227,511,3
202228,448,5
202229,317,0
202230,278,1
202231,238,0
202232,188,0
202233,189,0
202234,178,4
202235,165,0
202236,107,1
202237,91,1
202238,82,0
202239,116,0
202240,90,1
202241,62,0
202242,104,2
202243,101,0
202244,76,0
202245,109,1
202246,112,1
202247,132,1
202248,154,0
202249,182,0
202250,161,1
202251,161,1
202252,174,2
