semana,casos,obitos
201409,2,0
201410,2,0
201411,0,0
201412,2,0
201413,3,0
201414,5,0
201415,6,0
201416,7,0
201417,6,0
201418,6,0
201419,5,0
201420,4,0
201421,1,0
201422,10,0
201423,3,0
201424,2,0
201425,3,0
201426,2,0
201427,0,0
201428,2,0
201429,2,0
201430,1,0
201431,2,0
201432,1,0
201433,3,0
201434,0,0
201435,1,0
201436,1,0
201437,1,0
201438,0,0
201439,4,0
201440,3,0
201441,4,0
201442,5,0
201443,4,1
201444,2,0
201445,5,0
201446,3,0
201447,2,0
201448,1,0
201449,3,0
201450,1,0
201451,2,0
201452,2,0
201453,1,0
201501,8,0
201502,7,0
201503,22,0
201504,62,0
201505,115,0
201506,166,0
201507,162,0
201508,180,0
201509,194,0
201510,292,0
201511,317,0
201512,400,0
201513,322,0
201514,366,0
201515,383,0
201516,288,1
201517,261,0
201518,226,0
201519,165,0
201520,127,0
201521,99,0
201522,48,0
201523,45,0
201524,30,0
201525,25,0
201526,16,0
201527,7,0
201528,6,0
201529,7,0
201530,7,0
201531,3,0
201532,4,0
201533,6,0
201534,4,0
201535,5,0
201536,5,0
201537,5,0
201538,6,0
201539,3,0
201540,2,0
201541,4,0
201542,2,0
201543,2,0
201544,7,0
201545,10,0
201546,5,0
201547,12,0
201548,9,0
201549,21,0
201550,21,0
201551,21,0
201552,34,0
201601,63,0
201602,67,0
201603,77,0
201604,111,0
201605,159,0
201606,230,0
201607,383,0
201608,338,0
201609,504,0
201610,510,1
201611,404,0
201612,334,0
201613,429,0
201614,272,1
201615,304,0
201616,279,2
201617,263,0
201618,165,0
201619,53,0
201620,31,0
201621,16,0
201622,18,0
201623,6,0
201624,5,0
201625,1,0
201626,6,0
201627,4,0
201628,5,0
201629,6,0
201630,5,0
201631,9,0
201632,4,0
201633,3,0
201634,3,0
201635,3,0
201636,4,0
201637,3,0
201638,3,0
201639,4,0
201640,5,0
201641,1,0
201642,4,0
201643,8,0
201644,6,0
201645,7,0
201646,8,0
201647,6,0
201648,10,0
201649,4,0
201650,8,0
201651,10,0
201652,10,0
201701,11,0
201702,12,0
201703,11,0
201704,3,0
201705,3,0
201706,6,0
201707,5,0
201708,3,0
201709,7,0
201710,8,0
201711,6,0
201712,6,0
201713,2,0
201714,5,0
201715,3,0
201716,3,0
201717,8,0
201718,5,0
201719,6,0
201720,2,0
201721,2,0
201722,4,0
201723,2,0
201724,0,0
201725,4,0
201726,3,0
201727,1,0
201728,2,0
201729,0,0
201730,2,0
201731,1,0
201732,1,0
201733,0,0
201734,1,0
201735,0,0
201736,1,0
201737,2,0
201738,3,0
201739,4,0
201740,1,0
201741,5,0
201742,3,0
201743,1,0
201744,3,0
201745,5,0
201746,1,0
201747,5,0
201748,5,0
201749,2,0
201750,4,0
201751,5,0
201752,3,0
201801,1,0
201802,3,0
201803,5,0
201804,5,0
201805,5,0
201806,2,0
201807,5,0
201808,4,0
201809,9,0
201810,5,0
201811,4,0
201812,5,0
201813,1,0
201814,1,0
201815,8,0
201816,6,0
201817,13,0
201818,7,0
201819,11,0
201820,6,0
201821,8,0
201822,2,0
201823,3,0
201824,3,0
201825,2,0
201826,2,0
201827,1,0
201828,0,0
201829,3,0
201830,0,0
201831,2,0
201832,1,0
201833,1,0
201834,0,0
201835,1,0
201836,3,0
201837,0,0
201838,0,0
201839,5,0
201840,2,0
201841,2,0
201842,2,0
201843,2,0
201844,1,0
201845,7,0
201846,2,0
201847,4,0
201848,0,0
201849,7,0
201850,3,0
201851,3,0
201852,7,0
201901,2,0
201902,6,0
201903,3,0
201904,2,0
201905,10,0
201906,8,0
201907,13,0
201908,8,0
201909,14,0
201910,28,0
201911,33,0
201912,81,0
201913,100,0
201914,132,0
201915,118,0
201916,138,0
201917,163,0
201918,138,0
201919,159,0
201920,179,0
201921,147,0
201922,137,0
201923,101,0
201924,73,0
201925,64,0
201926,59,0
201927,53,0
201928,19,0
201929,11,0
201930,23,0
201931,15,0
201932,7,0
201933,8,0
201934,6,0
201935,8,0
201936,0,0
201937,2,0
201938,4,0
201939,1,0
201940,6,0
201941,5,0
201942,0,0
201943,2,0
201944,4,0
201945,4,0
201946,4,0
201947,6,0
201948,6,0
201949,4,0
201950,12,0
201951,15,0
201952,13,0
202001,27,0
202002,26,0
202003,19,0
202004,35,0
202005,26,0
202006,45,0
202007,87,0
202008,117,0
202009,152,0
202010,279,1
202011,342,0
202012,329,0
202013,535,0
202014,656,0
202015,941,1
202016,1008,0
202017,1027,0
202018,1004,0
202019,1065,0
202020,852,0
202021,790,0
202022,656,0
202023,419,0
202024,289,0
202025,322,0
202026,244,0
202027,154,0
202028,89,0
202029,36,0
202030,28,0
202031,18,0
202032,11,0
202033,9,0
202034,11,0
202035,14,0
202036,3,0
202037,9,0
202038,12,0
202039,8,0
202040,10,0
202041,2,0
202042,11,0
202043,20,1
202044,8,0
202045,10,0
202046,10,0
202047,8,0
202048,21,0
202049,16,0
202050,11,0
202051,18,0
202052,16,0
202053,4,0
202101,2,0
202102,15,0
202103,15,0
202104,29,0
202105,37,0
202106,49,0
202107,62,0
202108,72,0
202109,146,0
202110,161,0
202111,349,0
202112,565,0
202113,715,0
202114,1285,0
202115,1281,1
202116,1699,1
202117,2207,3
202118,2178,0
202119,2020,1
202120,1792,1
202121,1447,1
202122,943,1
202123,876,0
202124,514,0
202125,350,0
202126,138,0
202127,107,0
202128,53,0
202129,60,1
202130,70,0
202131,46,0
202132,36,0
202133,11,0
202134,17,0
202135,16,1
202136,11,0
202137,12,0
202138,3,0
202139,9,0
202140,12,0
202141,2,0
202142,5,0
202143,9,0
202144,9,0
202145,14,0
202146,12,0
202147,10,0
202148,15,0
202149,11,0
202150,16,0
202151,16,1
202152,17,0
202201,4,0
202202,22,0
202203,19,0
202204,16,0
202205,32,0
202206,66,0
202207,214,0
202208,413,0
202209,893,0
202210,2277,2
202211,3614,7
202212,4778,11
202213,6480,8
202214,7462,7
202215,6613,1
202216,8648,6
202217,8155,9
202218,7521,9
202219,7139,17
202220,5663,5
202221,4998,5
202222,2762,2
202223,1934,2
202224,899,0
202225,1075,3
202226,967,0
202227,613,0
202228,395,1
202229,267,0
202230,176,0
202231,207,0
202232,107,0
202233,104,0
202234,105,0
202235,63,0
202236,55,0
202237,56,0
202238,117,0
202239,53,0
202240,34,0
202241,23,0
202242,78,0
202243,61,0
202244,27,0
202245,18,0
202246,28,0
202247,30,0
202248,35,0
202249,70,0
202250,74,0
202251,62,0
202252,87,0
