semana,casos,obitos
201906,236,0
201907,372,0
201908,399,0
201909,414,1
201910,404,1
201911,668,1
201912,1106,2
201913,1268,1
201914,1457,7
201915,1726,2
201916,2016,1
201917,2770,1
201918,2624,2
201919,3378,2
201920,3299,1
201921,2910,3
201922,2210,3
201923,1318,1
201924,1467,1
201925,970,0
201926,1131,0
201927,741,0
201928,516,0
201929,243,0
201930,251,0
201931,216,1
201932,160,0
201933,124,0
201934,112,0
201935,123,0
201936,101,0
201937,101,0
201938,107,0
201939,112,0
201940,142,0
201941,138,0
201942,191,0
201943,235,0
201944,244,0
201945,394,0
201946,481,0
201947,686,1
201948,888,1
201949,1098,0
201950,1444,0
201951,1810,1
201952,1732,5
202001,2870,1
202002,4671,5
202003,6622,8
202004,9810,15
202005,11277,10
202006,16275,20
202007,21082,23
202008,18462,22
202009,20194,17
202010,22757,21
202011,20525,14
202012,16565,16
202013,15463,14
202014,14361,13
202015,12593,5
202016,10209,11
202017,7811,8
202018,6488,2
202019,5821,10
202020,3999,5
202021,2614,4
202022,1734,3
202023,1069,2
202024,931,1
202025,1068,0
202026,702,2
202027,509,1
202028,470,1
202029,380,1
202030,339,0
202031,252,1
202032,188,0
202033,128,0
202034,97,1
202035,111,0
202036,94,0
202037,126,0
202038,124,0
202039,137,2
202040,140,1
202041,153,0
202042,146,0
202043,166,0
202044,135,0
202045,210,0
202046,260,1
202047,477,0
202048,493,0
202049,485,0
202050,619,0
202051,516,0
202052,428,0
202053,281,0
202101,374,1
202102,559,0
202103,670,1
202104,816,1
202105,793,1
202106,938,0
202107,1078,2
202108,1287,2
202109,1331,2
202110,1522,1
202111,1467,0
202112,1779,0
202113,1999,3
202114,2903,2
202115,2513,2
202116,2719,2
202117,2564,3
202118,2014,4
202119,1609,4
202120,1257,1
202121,862,1
202122,571,0
202123,477,2
202124,444,0
202125,346,0
202126,133,0
202127,159,0
202128,142,0
202129,89,0
202130,58,0
202131,63,0
202132,44,0
202133,79,0
202134,71,1
202135,56,0
202136,42,0
202137,48,0
202138,81,0
202139,55,0
202140,51,0
202141,46,0
202142,41,0
202143,30,0
202144,39,0
202145,53,0
202146,46,0
202147,65,0
202148,58,0
202149,49,0
202150,68,0
202151,72,1
202152,90,0
202201,72,0
202202,101,0
202203,125,0
202204,138,1
202205,197,0
202206,345,1
202207,538,0
202208,1078,2
202209,1995,5
202210,4287,6
202211,6325,2
202212,8339,8
202213,10831,7
202214,13170,16
202215,12502,8
202216,15146,19
202217,15947,15
202218,15308,17
202219,14841,14
202220,8980,12
202221,6425,8
202222,3574,12
202223,3170,2
202224,2075,3
202225,1755,1
202226,1385,2
202227,1244,0
202228,939,0
202229,742,2
202230,722,1
202231,524,1
202232,354,1
202233,291,0
202234,321,1
202235,284,1
202236,265,0
202237,266,0
202238,247,0
202239,208,0
202240,243,0
202241,195,0
202242,280,0
202243,403,1
202244,323,0
202245,464,0
202246,531,0
202247,640,0
202248,600,1
202249,688,0
202250,743,1
202251,626,0
202252,634,0
