semana,casos,obitos
201414,23,0
201415,32,0
201416,10,0
201417,25,0
201418,41,0
201419,33,0
201420,24,0
201421,40,0
201422,45,0
201423,34,0
201424,44,0
201425,46,0
201426,57,0
201427,48,0
201428,40,0
201429,54,0
201430,43,0
201431,61,0
201432,43,0
201433,64,0
201434,61,0
201435,56,0
201436,59,0
201437,81,1
201438,65,0
201439,43,0
201440,55,1
201441,69,1
201442,50,0
201443,38,0
201444,34,0
201445,41,0
201446,49,0
201447,53,1
201448,43,0
201449,48,0
201450,39,0
201451,40,0
201452,34,0
201453,41,0
201501,43,1
201502,66,0
201503,61,0
201504,46,0
201505,64,0
201506,49,1
201507,30,1
201508,37,0
201509,30,0
201510,37,0
201511,40,0
201512,35,0
201513,31,0
201514,62,0
201515,37,0
201516,52,0
201517,38,0
201518,56,0
201519,58,0
201520,54,0
201521,36,0
201522,44,0
201523,80,0
201524,98,0
201525,58,0
201526,65,0
201527,53,0
201528,68,0
201529,98,0
201530,79,0
201531,117,0
201532,84,0
201533,122,0
201534,136,0
201535,131,0
201536,107,0
201537,110,1
201538,84,0
201539,51,0
201540,34,1
201541,24,0
201542,22,0
201543,12,0
201544,8,0
201545,15,1
201546,10,0
201547,18,0
201548,32,0
201549,22,0
201550,25,1
201551,6,0
201552,8,0
201601,17,0
201602,15,0
201603,9,0
201604,19,0
201605,11,0
201606,15,0
201607,22,1
201608,23,0
201609,16,0
201610,43,0
201611,31,0
201612,17,0
201613,34,0
201614,46,0
201615,19,0
201616,13,0
201617,21,0
201618,16,1
201619,28,0
201620,28,0
201621,25,0
201622,22,0
201623,24,0
201624,25,0
201625,66,0
201626,54,0
201627,57,0
201628,72,0
201629,95,0
201630,170,0
201631,91,0
201632,119,1
201633,116,0
201634,75,0
201635,74,0
201636,49,0
201637,54,0
201638,34,0
201639,33,0
201640,35,0
201641,27,0
201642,20,0
201643,20,0
201644,16,0
201645,22,0
201646,18,0
201647,15,0
201648,12,0
201649,7,0
201650,15,0
201651,21,0
201652,20,0
201701,20,0
201702,41,0
201703,42,0
201704,50,0
201705,41,0
201706,81,0
201707,104,0
201708,68,0
201709,65,0
201710,117,1
201711,116,0
201712,148,0
201713,115,0
201714,130,0
201715,97,0
201716,109,0
201717,119,0
201718,119,0
201719,175,0
201720,196,0
201721,200,0
201722,183,0
201723,176,0
201724,166,1
201725,234,1
201726,165,0
201727,269,0
201728,171,0
201729,183,0
201730,160,0
201731,118,0
201732,102,0
201733,85,0
201734,81,0
201735,57,0
201736,28,0
201737,61,0
201738,49,0
201739,40,0
201740,21,0
201741,29,0
201742,49,0
201743,32,0
201744,31,0
201745,43,0
201746,26,0
201747,29,0
201748,35,0
201749,20,0
201750,20,1
201751,20,0
201752,15,0
201801,22,0
201802,21,0
201803,23,0
201804,24,1
201805,28,0
201806,15,0
201807,20,0
201808,34,1
201809,15,0
201810,24,0
201811,28,0
201812,45,0
201813,10,0
201814,25,0
201815,26,0
201816,24,0
201817,28,0
201818,30,0
201819,24,0
201820,37,0
201821,44,0
201822,38,0
201823,29,0
201824,30,0
201825,34,1
201826,31,1
201827,27,1
201828,35,1
201829,40,0
201830,41,0
201831,71,0
201832,54,0
201833,35,0
201834,41,0
201835,42,0
201836,17,0
201837,29,0
201838,31,0
201839,31,0
201840,21,0
201841,24,0
201842,28,0
201843,21,0
201844,14,1
201845,18,0
201846,17,0
201847,27,1
201848,31,0
201849,44,0
201850,40,0
201851,19,0
201852,15,0
201901,27,0
201902,29,0
201903,45,0
201904,45,0
201905,32,0
201906,48,0
201907,41,0
201908,43,0
201909,60,0
201910,47,0
201911,50,0
201912,60,0
201913,61,0
201914,70,0
201915,53,0
201916,33,0
201917,36,0
201918,36,0
201919,32,0
201920,51,0
201921,33,0
201922,45,0
201923,30,0
201924,47,0
201925,37,0
201926,36,0
201927,38,0
201928,40,0
201929,51,0
201930,75,0
201931,75,0
201932,78,0
201933,91,0
201934,101,0
201935,87,0
201936,69,0
201937,91,0
201938,94,0
201939,109,1
201940,119,0
201941,117,0
201942,174,1
201943,172,0
201944,152,0
201945,214,0
201946,139,0
201947,200,0
201948,158,0
201949,134,0
201950,125,0
201951,189,1
201952,122,0
202001,125,0
202002,143,0
202003,119,0
202004,163,1
202005,143,0
202006,161,0
202007,111,0
202008,75,0
202009,96,0
202010,76,0
202011,53,0
202012,20,0
202013,14,0
202014,16,1
202015,16,0
202016,20,0
202017,17,0
202018,25,0
202019,43,0
202020,58,0
202021,41,1
202022,44,0
202023,31,0
202024,50,0
202025,39,0
202026,41,0
202027,49,1
202028,54,0
202029,49,0
202030,37,0
202031,35,0
202032,24,0
202033,39,0
202034,39,0
202035,24,0
202036,17,0
202037,22,0
202038,25,0
202039,22,0
202040,17,0
202041,16,0
202042,19,0
202043,13,0
202044,10,0
202045,10,0
202046,4,0
202047,13,0
202048,13,0
202049,16,0
202050,19,0
202051,11,0
202052,7,0
202053,4,0
202101,6,0
202102,16,0
202103,21,0
202104,16,1
202105,22,0
202106,15,0
202107,24,1
202108,14,0
202109,34,0
202110,18,2
202111,14,0
202112,16,0
202113,26,0
202114,32,0
202115,33,0
202116,32,0
202117,35,0
202118,32,0
202119,34,0
202120,43,0
202121,47,0
202122,37,0
202123,54,0
202124,55,0
202125,24,0
202126,19,0
202127,33,0
202128,27,0
202129,44,0
202130,36,0
202131,35,0
202132,24,0
202133,37,0
202134,18,0
202135,18,0
202136,27,0
202137,29,0
202138,11,0
202139,14,0
202140,3,0
202141,17,0
202142,8,0
202143,15,0
202144,6,0
202145,11,0
202146,7,0
202147,16,0
202148,6,0
202149,4,0
202150,8,0
202151,11,0
202152,3,0
202201,1,0
202202,12,0
202203,5,0
202204,17,0
202205,11,0
202206,12,0
202207,8,0
202208,6,0
202209,5,0
202210,6,0
202211,8,0
202212,6,0
202213,17,0
202214,12,0
202215,7,0
202216,15,1
202217,17,0
202218,16,0
202219,43,0
202220,51,0
202221,56,0
202222,58,0
202223,61,0
202224,60,0
202225,62,0
202226,49,0
202227,64,0
202228,40,0
202229,45,0
202230,38,0
202231,60,0
202232,96,0
202233,74,0
202234,59,0
202235,84,0
202236,37,0
202237,38,0
202238,51,0
202239,34,0
202240,14,0
202241,21,0
202242,44,0
202243,28,0
202244,33,0
202245,25,0
202246,28,0
202247,39,0
202248,38,0
202249,24,0
202250,18,1
202251,22,0
202252,20,0
