semana,casos,obitos
201314,51,0
201315,63,0
201316,48,1
201317,61,0
201318,42,0
201319,80,0
201320,102,1
201321,93,0
201322,122,0
201323,117,0
201324,88,0
201325,89,0
201326,68,0
201327,70,1
201328,40,0
201329,50,0
201330,40,0
201331,39,1
201332,43,1
201333,38,0
201334,31,0
201335,33,0
201336,31,0
201337,30,0
201338,28,0
201339,27,0
201340,28,0
201341,28,0
201342,22,0
201343,29,1
201344,44,0
201345,40,0
201346,33,1
201347,49,0
201348,42,1
201349,29,0
201350,38,0
201351,33,0
201352,17,0
201401,20,0
201402,21,0
201403,18,0
201404,29,0
201405,29,1
201406,31,0
201407,30,0
201408,52,0
201409,31,0
201410,34,0
201411,67,0
201412,57,0
201413,58,0
201414,78,0
201415,83,1
201416,72,0
201417,120,0
201418,179,1
201419,212,2
201420,221,1
201421,177,0
201422,215,0
201423,171,0
201424,145,1
201425,137,0
201426,117,0
201427,154,0
201428,110,0
201429,99,0
201430,135,0
201431,127,0
201432,73,1
201433,55,0
201434,74,0
201435,57,0
201436,69,1
201437,54,0
201438,73,0
201439,43,0
201440,46,1
201441,43,0
201442,54,0
201443,58,0
201444,26,0
201445,67,0
201446,49,0
201447,47,0
201448,50,0
201449,87,0
201450,63,0
201451,66,0
201452,35,0
201453,48,0
201501,107,1
201502,125,0
201503,130,0
201504,144,0
201505,118,0
201506,167,0
201507,116,0
201508,247,0
201509,198,0
201510,315,0
201511,420,0
201512,533,0
201513,368,0
201514,617,0
201515,584,0
201516,473,0
201517,261,0
201518,388,0
201519,246,0
201520,230,0
201521,187,0
201522,127,0
201523,83,0
201524,73,0
201525,49,1
201526,62,0
201527,62,1
201528,66,0
201529,51,0
201530,52,0
201531,56,0
201532,176,0
201533,246,0
201534,222,0
201535,185,0
201536,259,0
201537,364,0
201538,623,0
201539,357,0
201540,346,0
201541,273,0
201542,370,0
201543,357,0
201544,317,0
201545,617,0
201546,487,0
201547,813,0
201548,738,0
201549,464,0
201550,383,0
201551,325,0
201552,215,0
201601,261,0
201602,238,0
201603,282,0
201604,304,0
201605,399,0
201606,400,0
201607,573,0
201608,645,0
201609,494,0
201610,428,0
201611,354,0
201612,178,0
201613,240,1
201614,175,0
201615,242,0
201616,161,0
201617,176,0
201618,78,0
201619,62,0
201620,79,0
201621,62,0
201622,75,0
201623,75,0
201624,67,0
201625,58,0
201626,41,0
201627,50,0
201628,63,0
201629,69,0
201630,65,0
201631,124,0
201632,74,0
201633,63,0
201634,51,0
201635,78,0
201636,44,0
201637,43,0
201638,54,0
201639,34,0
201640,60,0
201641,25,0
201642,25,0
201643,47,0
201644,34,0
201645,32,0
201646,19,0
201647,43,0
201648,40,0
201649,73,0
201650,36,0
201651,35,0
201652,58,0
201701,24,0
201702,44,0
201703,22,1
201704,62,1
201705,47,0
201706,34,0
201707,25,0
201708,28,0
201709,11,0
201710,21,0
201711,23,0
201712,22,0
201713,111,0
201714,28,0
201715,28,0
201716,50,0
201717,58,0
201718,35,0
201719,63,0
201720,67,0
201721,39,0
201722,16,0
201723,42,0
201724,25,0
201725,25,0
201726,22,0
201727,12,0
201728,19,0
201729,28,0
201730,14,0
201731,15,0
201732,25,0
201733,20,0
201734,18,0
201735,10,0
201736,8,0
201737,16,1
201738,16,0
201739,27,0
201740,11,0
201741,14,0
201742,19,0
201743,13,0
201744,6,0
201745,16,0
201746,9,0
201747,21,0
201748,16,0
201749,5,0
201750,8,0
201751,6,0
201752,2,0
201801,10,0
201802,5,0
201803,6,0
201804,7,0
201805,5,0
201806,4,0
201807,1,0
201808,16,0
201809,7,0
201810,3,0
201811,5,0
201812,10,0
201813,11,0
201814,3,0
201815,10,1
201816,9,0
201817,15,0
201818,11,0
201819,8,0
201820,30,0
201821,37,0
201822,14,0
201823,15,0
201824,31,0
201825,11,0
201826,10,1
201827,1,0
201828,5,0
201829,14,0
201830,23,0
201831,1,0
201832,3,0
201833,12,0
201834,11,0
201835,13,0
201836,9,0
201837,8,0
201838,11,0
201839,2,0
201840,9,0
201841,24,0
201842,11,0
201843,11,0
201844,4,0
201845,14,1
201846,11,1
201847,14,0
201848,9,0
201849,13,0
201850,7,0
201851,3,0
201852,5,0
201901,5,0
201902,5,0
201903,23,0
201904,18,0
201905,10,0
201906,15,0
201907,17,1
201908,16,0
201909,6,0
201910,30,0
201911,54,0
201912,35,0
201913,34,0
201914,46,0
201915,98,0
201916,71,0
201917,112,1
201918,126,1
201919,212,1
201920,229,0
201921,304,1
201922,325,0
201923,310,1
201924,396,2
201925,338,2
201926,554,3
201927,723,1
201928,539,0
201929,649,3
201930,650,0
201931,715,2
201932,646,0
201933,526,0
201934,555,0
201935,440,1
201936,360,1
201937,362,0
201938,323,1
201939,237,0
201940,219,4
201941,175,0
201942,172,0
201943,160,1
201944,136,1
201945,137,0
201946,108,0
201947,81,0
201948,63,0
201949,44,0
201950,50,0
201951,30,0
201952,40,0
202001,24,0
202002,38,0
202003,37,0
202004,37,0
202005,25,0
202006,39,0
202007,31,0
202008,31,0
202009,42,1
202010,57,0
202011,92,0
202012,43,0
202013,18,0
202014,30,0
202015,23,0
202016,39,1
202017,53,0
202018,64,0
202019,89,0
202020,94,0
202021,123,0
202022,170,1
202023,191,0
202024,236,0
202025,240,1
202026,236,0
202027,291,1
202028,275,0
202029,249,1
202030,254,0
202031,219,0
202032,218,0
202033,196,0
202034,175,0
202035,141,0
202036,135,0
202037,133,1
202038,130,0
202039,126,0
202040,118,1
202041,81,0
202042,71,0
202043,48,0
202044,38,0
202045,34,0
202046,32,0
202047,33,0
202048,27,0
202049,37,0
202050,34,0
202051,25,0
202052,15,0
202053,5,0
202101,11,0
202102,20,0
202103,18,0
202104,35,0
202105,43,0
202106,43,0
202107,31,0
202108,38,0
202109,58,0
202110,46,0
202111,40,0
202112,35,0
202113,18,1
202114,46,0
202115,35,0
202116,37,0
202117,57,1
202118,62,1
202119,66,0
202120,52,0
202121,77,0
202122,65,0
202123,97,0
202124,99,0
202125,75,0
202126,116,0
202127,94,0
202128,120,1
202129,127,0
202130,149,0
202131,162,0
202132,172,0
202133,135,0
202134,147,1
202135,137,0
202136,115,0
202137,179,0
202138,109,0
202139,103,0
202140,138,0
202141,83,0
202142,101,0
202143,98,0
202144,113,0
202145,135,0
202146,103,0
202147,120,0
202148,122,0
202149,139,0
202150,160,0
202151,108,1
202152,64,0
202201,69,0
202202,111,0
202203,62,0
202204,68,0
202205,109,0
202206,62,0
202207,74,0
202208,89,0
202209,74,0
202210,107,1
202211,117,0
202212,124,0
202213,139,0
202214,152,1
202215,189,0
202216,219,0
202217,305,1
202218,319,0
202219,404,0
202220,443,1
202221,463,2
202222,570,0
202223,584,0
202224,500,1
202225,448,1
202226,445,1
202227,507,1
202228,594,5
202229,523,0
202230,511,0
202231,542,1
202232,500,2
202233,512,2
202234,368,0
202235,328,0
202236,285,2
202237,281,0
202238,249,0
202239,199,1
202240,254,0
202241,242,2
202242,191,1
202243,197,1
202244,151,0
202245,201,1
202246,204,0
202247,199,0
202248,140,2
202249,140,0
202250,143,0
202251,124,0
202252,142,0
